0.42820194363594055,-0.8474104404449463,0.5950890779495239
0.5096416473388672,-0.37556540966033936,0.5874929428100586
0.64500892162323,0.6015574336051941,0.5478177070617676
0.17146700620651245,0.6193587779998779,0.6629548072814941
0.4231390357017517,-0.823261022567749,-0.1996806263923645
0.5503829717636108,-0.4448756277561188,-0.5459276437759399
0.3946231007575989,-0.8416094779968262,-0.8407767415046692
0.40937256813049316,0.8760363459587097,-0.2825840413570404
0.8524315357208252,0.4983798861503601,-0.761995255947113
0.3669428825378418,0.34624630212783813,-0.4175247550010681
-0.3850317895412445,-0.7376370429992676,0.41282740235328674
-0.7362037897109985,-0.6614373922348022,0.358106404542923
-0.5670163631439209,0.6886174082756042,0.24716715514659882
-0.6188958883285522,0.7925177812576294,0.823465883731842
-0.39361831545829773,0.10519073903560638,0.4616354703903198
-0.3687102496623993,-0.9673857092857361,-0.4004233479499817
-0.34604719281196594,-0.6309150457382202,-0.6398342847824097
-0.8214583396911621,-0.5995408892631531,-0.4462319612503052
-0.604586660861969,0.4274141788482666,-0.5195198059082031
-0.4556305408477783,0.6901283860206604,-0.8737055659294128
