0.47255024313926697,-0.8204531669616699,0.5085683465003967,0.7084141558346059
0.4653998017311096,-0.35932913422584534,0.48037874698638916,0.796518858630375
0.6288819909095764,0.5626175403594971,0.5140007734298706,0.7333982800357817
0.20013216137886047,0.5631927251815796,0.5632857084274292,0.7025171301405992
0.42717164754867554,-0.7436496019363403,-0.28272250294685364,0.7389499911283537
0.4428369402885437,-0.42914125323295593,-0.45312824845314026,0.8904898775227926
0.48609834909439087,-0.7503894567489624,-0.8083859086036682,0.5412290742506592
0.3865811824798584,0.8539010286331177,-0.3688713610172272,0.7443436635981989
0.8022570610046387,0.39756277203559875,-0.62248694896698,0.6488920135553001
0.38126319646835327,0.19221174716949463,-0.34610649943351746,0.979250359847524
-0.4334176182746887,-0.6373281478881836,0.4151173233985901,0.7685137911122522
-0.6207135915756226,-0.569966197013855,0.42022258043289185,0.7206312378901218
-0.4840816557407379,0.40853795409202576,0.3122735619544983,0.9062459797605594
-0.6066359281539917,0.7469077110290527,0.8084171414375305,0.4564166980681743
-0.32779645919799805,0.2219339907169342,0.380276620388031,0.9500334191090993
-0.38811740279197693,-0.9157823324203491,-0.40681514143943787,0.513434008724604
-0.4331109821796417,-0.5313868522644043,-0.5724623203277588,0.7268510061093986
-0.7185155749320984,-0.529178261756897,-0.48023802042007446,0.629522720434407
-0.5413191318511963,0.3213348686695099,-0.5212408900260925,0.8790850860061903
-0.4737929701805115,0.43943148851394653,-0.8351622819900513,0.6704721272826228
